id,first_name,last_name,is_retired,previous_employers,marital_status,relatives
1151,Dorice,Guthrie,1,"Guthrie,Guthrie,Guthrie",3,"{spouse: line.last_name, daughter: line.first_name}"
1152,Theodora,Hailee,0,"Hailee,Hailee,Hailee",2,"{spouse: line.last_name, daughter: line.first_name}"
1153,Kirstin,Ogren,1,"Ogren,Ogren,Ogren",2,"{spouse: line.last_name, daughter: line.first_name}"
1154,Cyb,Fiann,1,"Fiann,Fiann,Fiann",1,"{spouse: line.last_name, daughter: line.first_name}"
1155,Selma,Catie,1,"Catie,Catie,Catie",0,"{spouse: line.last_name, daughter: line.first_name}"
1156,Ashlee,Faso,1,"Faso,Faso,Faso",3,"{spouse: line.last_name, daughter: line.first_name}"
1157,Moyna,McLaughlin,1,"McLaughlin,McLaughlin,McLaughlin",0,"{spouse: line.last_name, daughter: line.first_name}"
1158,Myriam,Dosia,0,"Dosia,Dosia,Dosia",0,"{spouse: line.last_name, daughter: line.first_name}"
1159,Aeriela,Quent,1,"Quent,Quent,Quent",3,"{spouse: line.last_name, daughter: line.first_name}"
1160,Ekaterina,Casimir,1,"Casimir,Casimir,Casimir",3,"{spouse: line.last_name, daughter: line.first_name}"
1161,Alyssa,Olympium,0,"Olympium,Olympium,Olympium",2,"{spouse: line.last_name, daughter: line.first_name}"
1162,Nollie,Edvard,1,"Edvard,Edvard,Edvard",0,"{spouse: line.last_name, daughter: line.first_name}"
1163,Eolanda,Cimbura,0,"Cimbura,Cimbura,Cimbura",2,"{spouse: line.last_name, daughter: line.first_name}"
1164,Leeanne,Eachern,1,"Eachern,Eachern,Eachern",1,"{spouse: line.last_name, daughter: line.first_name}"
1165,Mireielle,Secrest,0,"Secrest,Secrest,Secrest",0,"{spouse: line.last_name, daughter: line.first_name}"
1166,Nickie,Urania,0,"Urania,Urania,Urania",2,"{spouse: line.last_name, daughter: line.first_name}"
1167,Annaliese,Ogren,1,"Ogren,Ogren,Ogren",3,"{spouse: line.last_name, daughter: line.first_name}"
1168,Paule,Allare,0,"Allare,Allare,Allare",1,"{spouse: line.last_name, daughter: line.first_name}"
1169,Robbi,Blase,1,"Blase,Blase,Blase",1,"{spouse: line.last_name, daughter: line.first_name}"
1170,Marleah,Hermes,1,"Hermes,Hermes,Hermes",3,"{spouse: line.last_name, daughter: line.first_name}"
1171,Nonnah,Tamsky,0,"Tamsky,Tamsky,Tamsky",2,"{spouse: line.last_name, daughter: line.first_name}"
1172,Jinny,Florina,0,"Florina,Florina,Florina",1,"{spouse: line.last_name, daughter: line.first_name}"
1173,Jolyn,Tillford,1,"Tillford,Tillford,Tillford",1,"{spouse: line.last_name, daughter: line.first_name}"
1174,Loree,Reidar,1,"Reidar,Reidar,Reidar",1,"{spouse: line.last_name, daughter: line.first_name}"
1175,Gloria,Ries,0,"Ries,Ries,Ries",3,"{spouse: line.last_name, daughter: line.first_name}"
1176,Adriana,Mayeda,0,"Mayeda,Mayeda,Mayeda",1,"{spouse: line.last_name, daughter: line.first_name}"
1177,Lita,Newell,0,"Newell,Newell,Newell",0,"{spouse: line.last_name, daughter: line.first_name}"
1178,Ursulina,Uund,1,"Uund,Uund,Uund",0,"{spouse: line.last_name, daughter: line.first_name}"
1179,Netty,Reidar,1,"Reidar,Reidar,Reidar",2,"{spouse: line.last_name, daughter: line.first_name}"
1180,Annaliese,Francyne,0,"Francyne,Francyne,Francyne",3,"{spouse: line.last_name, daughter: line.first_name}"
1181,Sabina,Dowski,0,"Dowski,Dowski,Dowski",3,"{spouse: line.last_name, daughter: line.first_name}"
1182,Dennie,Kinnard,1,"Kinnard,Kinnard,Kinnard",3,"{spouse: line.last_name, daughter: line.first_name}"
1183,Alyssa,Pearse,1,"Pearse,Pearse,Pearse",2,"{spouse: line.last_name, daughter: line.first_name}"
1184,Netty,Sothena,1,"Sothena,Sothena,Sothena",1,"{spouse: line.last_name, daughter: line.first_name}"
1185,Daphne,Zaslow,0,"Zaslow,Zaslow,Zaslow",2,"{spouse: line.last_name, daughter: line.first_name}"
1186,Wilma,Talia,1,"Talia,Talia,Talia",1,"{spouse: line.last_name, daughter: line.first_name}"
1187,Fawne,Lia,1,"Lia,Lia,Lia",2,"{spouse: line.last_name, daughter: line.first_name}"
1188,Briney,Barrus,1,"Barrus,Barrus,Barrus",1,"{spouse: line.last_name, daughter: line.first_name}"
1189,Ardeen,Cosenza,0,"Cosenza,Cosenza,Cosenza",2,"{spouse: line.last_name, daughter: line.first_name}"
1190,Karina,Hailee,0,"Hailee,Hailee,Hailee",0,"{spouse: line.last_name, daughter: line.first_name}"
1191,Selia,Carleen,0,"Carleen,Carleen,Carleen",0,"{spouse: line.last_name, daughter: line.first_name}"
1192,Emma,Johanna,1,"Johanna,Johanna,Johanna",2,"{spouse: line.last_name, daughter: line.first_name}"
1193,Kassey,Center,1,"Center,Center,Center",2,"{spouse: line.last_name, daughter: line.first_name}"
1194,Bertine,Gibbeon,0,"Gibbeon,Gibbeon,Gibbeon",3,"{spouse: line.last_name, daughter: line.first_name}"
1195,Leia,Redmond,0,"Redmond,Redmond,Redmond",3,"{spouse: line.last_name, daughter: line.first_name}"
1196,Amara,Thomasina,1,"Thomasina,Thomasina,Thomasina",1,"{spouse: line.last_name, daughter: line.first_name}"
1197,Corry,Jacqui,1,"Jacqui,Jacqui,Jacqui",2,"{spouse: line.last_name, daughter: line.first_name}"
1198,Carly,Junie,0,"Junie,Junie,Junie",3,"{spouse: line.last_name, daughter: line.first_name}"
1199,Chloris,Anestassia,1,"Anestassia,Anestassia,Anestassia",1,"{spouse: line.last_name, daughter: line.first_name}"
1200,Jobi,Weaks,0,"Weaks,Weaks,Weaks",1,"{spouse: line.last_name, daughter: line.first_name}"
1201,Dede,Duwalt,0,"Duwalt,Duwalt,Duwalt",2,"{spouse: line.last_name, daughter: line.first_name}"
1202,Josephine,Lynn,0,"Lynn,Lynn,Lynn",3,"{spouse: line.last_name, daughter: line.first_name}"
1203,Maurene,Granoff,1,"Granoff,Granoff,Granoff",2,"{spouse: line.last_name, daughter: line.first_name}"
1204,Rani,Wenoa,0,"Wenoa,Wenoa,Wenoa",3,"{spouse: line.last_name, daughter: line.first_name}"
1205,Arlina,Avi,1,"Avi,Avi,Avi",2,"{spouse: line.last_name, daughter: line.first_name}"
1206,Deane,Bryna,0,"Bryna,Bryna,Bryna",0,"{spouse: line.last_name, daughter: line.first_name}"
1207,Minne,Peg,0,"Peg,Peg,Peg",3,"{spouse: line.last_name, daughter: line.first_name}"
1208,Annaliese,Schroth,1,"Schroth,Schroth,Schroth",2,"{spouse: line.last_name, daughter: line.first_name}"
1209,Abbie,Joli,1,"Joli,Joli,Joli",2,"{spouse: line.last_name, daughter: line.first_name}"
1210,Agathe,Marcellus,1,"Marcellus,Marcellus,Marcellus",0,"{spouse: line.last_name, daughter: line.first_name}"
1211,Eolanda,Ezar,0,"Ezar,Ezar,Ezar",2,"{spouse: line.last_name, daughter: line.first_name}"
1212,Theodora,Faro,1,"Faro,Faro,Faro",3,"{spouse: line.last_name, daughter: line.first_name}"
1213,Magdalena,Truc,0,"Truc,Truc,Truc",1,"{spouse: line.last_name, daughter: line.first_name}"
1214,Sadie,Slifka,1,"Slifka,Slifka,Slifka",2,"{spouse: line.last_name, daughter: line.first_name}"
1215,Alyssa,Rogerio,0,"Rogerio,Rogerio,Rogerio",3,"{spouse: line.last_name, daughter: line.first_name}"
1216,Rosaline,Goth,1,"Goth,Goth,Goth",1,"{spouse: line.last_name, daughter: line.first_name}"
1217,Edee,Mallon,1,"Mallon,Mallon,Mallon",3,"{spouse: line.last_name, daughter: line.first_name}"
1218,Nita,Bury,1,"Bury,Bury,Bury",2,"{spouse: line.last_name, daughter: line.first_name}"
1219,Carol-Jean,Lea,1,"Lea,Lea,Lea",1,"{spouse: line.last_name, daughter: line.first_name}"
1220,Basia,Hertzfeld,0,"Hertzfeld,Hertzfeld,Hertzfeld",0,"{spouse: line.last_name, daughter: line.first_name}"
1221,Karlee,Bultman,0,"Bultman,Bultman,Bultman",2,"{spouse: line.last_name, daughter: line.first_name}"
1222,Celisse,Carolin,1,"Carolin,Carolin,Carolin",2,"{spouse: line.last_name, daughter: line.first_name}"
1223,Cathie,Malina,1,"Malina,Malina,Malina",0,"{spouse: line.last_name, daughter: line.first_name}"
1224,Fanny,McAdams,1,"McAdams,McAdams,McAdams",3,"{spouse: line.last_name, daughter: line.first_name}"
1225,Nariko,Maxi,1,"Maxi,Maxi,Maxi",2,"{spouse: line.last_name, daughter: line.first_name}"
1226,Kamilah,Hull,1,"Hull,Hull,Hull",0,"{spouse: line.last_name, daughter: line.first_name}"
1227,Frank,Atcliffe,1,"Atcliffe,Atcliffe,Atcliffe",1,"{spouse: line.last_name, daughter: line.first_name}"
1228,Latisha,Lubin,1,"Lubin,Lubin,Lubin",2,"{spouse: line.last_name, daughter: line.first_name}"
1229,Sashenka,Susannah,0,"Susannah,Susannah,Susannah",3,"{spouse: line.last_name, daughter: line.first_name}"
1230,Dorice,Tatianas,1,"Tatianas,Tatianas,Tatianas",2,"{spouse: line.last_name, daughter: line.first_name}"
1231,Eolanda,Concha,0,"Concha,Concha,Concha",2,"{spouse: line.last_name, daughter: line.first_name}"
1232,Brana,McClimans,0,"McClimans,McClimans,McClimans",2,"{spouse: line.last_name, daughter: line.first_name}"
1233,Teddie,Lalitta,0,"Lalitta,Lalitta,Lalitta",0,"{spouse: line.last_name, daughter: line.first_name}"
1234,Shauna,Kalinda,0,"Kalinda,Kalinda,Kalinda",1,"{spouse: line.last_name, daughter: line.first_name}"
1235,Dyann,Rossner,1,"Rossner,Rossner,Rossner",0,"{spouse: line.last_name, daughter: line.first_name}"
1236,Edith,Urias,1,"Urias,Urias,Urias",0,"{spouse: line.last_name, daughter: line.first_name}"
1237,Consuela,Salvidor,1,"Salvidor,Salvidor,Salvidor",1,"{spouse: line.last_name, daughter: line.first_name}"
1238,Kristina,Erskine,1,"Erskine,Erskine,Erskine",2,"{spouse: line.last_name, daughter: line.first_name}"
1239,Ada,Oscar,1,"Oscar,Oscar,Oscar",0,"{spouse: line.last_name, daughter: line.first_name}"
1240,Linet,Kenwood,1,"Kenwood,Kenwood,Kenwood",1,"{spouse: line.last_name, daughter: line.first_name}"
1241,Theodora,Lewes,1,"Lewes,Lewes,Lewes",3,"{spouse: line.last_name, daughter: line.first_name}"
1242,Ursulina,Joeann,0,"Joeann,Joeann,Joeann",2,"{spouse: line.last_name, daughter: line.first_name}"
1243,Ottilie,Noman,1,"Noman,Noman,Noman",1,"{spouse: line.last_name, daughter: line.first_name}"
1244,Alameda,Norrie,0,"Norrie,Norrie,Norrie",1,"{spouse: line.last_name, daughter: line.first_name}"
1245,Aurelie,Gusella,0,"Gusella,Gusella,Gusella",0,"{spouse: line.last_name, daughter: line.first_name}"
1246,Stephanie,Faso,1,"Faso,Faso,Faso",0,"{spouse: line.last_name, daughter: line.first_name}"
1247,Netty,Lareena,0,"Lareena,Lareena,Lareena",1,"{spouse: line.last_name, daughter: line.first_name}"
1248,Shauna,Bobbee,0,"Bobbee,Bobbee,Bobbee",3,"{spouse: line.last_name, daughter: line.first_name}"
1249,Cathyleen,Roarke,1,"Roarke,Roarke,Roarke",3,"{spouse: line.last_name, daughter: line.first_name}"
1250,Mariele,Kat,1,"Kat,Kat,Kat",3,"{spouse: line.last_name, daughter: line.first_name}"
1251,Larine,Brieta,1,"Brieta,Brieta,Brieta",1,"{spouse: line.last_name, daughter: line.first_name}"
1252,Blondelle,Kelula,0,"Kelula,Kelula,Kelula",1,"{spouse: line.last_name, daughter: line.first_name}"
1253,Minda,Pillsbury,1,"Pillsbury,Pillsbury,Pillsbury",1,"{spouse: line.last_name, daughter: line.first_name}"
1254,Phylis,Ulphia,1,"Ulphia,Ulphia,Ulphia",0,"{spouse: line.last_name, daughter: line.first_name}"
1255,Andree,Vastah,1,"Vastah,Vastah,Vastah",3,"{spouse: line.last_name, daughter: line.first_name}"
1256,Xylina,Anestassia,0,"Anestassia,Anestassia,Anestassia",2,"{spouse: line.last_name, daughter: line.first_name}"
1257,Babita,Lesley,1,"Lesley,Lesley,Lesley",2,"{spouse: line.last_name, daughter: line.first_name}"
1258,Molli,Tyson,0,"Tyson,Tyson,Tyson",2,"{spouse: line.last_name, daughter: line.first_name}"
1259,Phedra,Lucienne,1,"Lucienne,Lucienne,Lucienne",0,"{spouse: line.last_name, daughter: line.first_name}"
1260,Melanie,Rustice,0,"Rustice,Rustice,Rustice",3,"{spouse: line.last_name, daughter: line.first_name}"
1261,Alia,Chandler,0,"Chandler,Chandler,Chandler",3,"{spouse: line.last_name, daughter: line.first_name}"
1262,Paulita,Anton,1,"Anton,Anton,Anton",2,"{spouse: line.last_name, daughter: line.first_name}"
1263,Tonia,Cleavland,0,"Cleavland,Cleavland,Cleavland",2,"{spouse: line.last_name, daughter: line.first_name}"
1264,Ofilia,Raul,0,"Raul,Raul,Raul",0,"{spouse: line.last_name, daughter: line.first_name}"
1265,Ashlee,Soneson,1,"Soneson,Soneson,Soneson",0,"{spouse: line.last_name, daughter: line.first_name}"
1266,Leia,Raul,1,"Raul,Raul,Raul",3,"{spouse: line.last_name, daughter: line.first_name}"
1267,Chere,Edmund,0,"Edmund,Edmund,Edmund",2,"{spouse: line.last_name, daughter: line.first_name}"
1268,Layla,Stacy,1,"Stacy,Stacy,Stacy",3,"{spouse: line.last_name, daughter: line.first_name}"
1269,Steffane,Lanita,0,"Lanita,Lanita,Lanita",3,"{spouse: line.last_name, daughter: line.first_name}"
1270,Maryellen,Colbert,1,"Colbert,Colbert,Colbert",2,"{spouse: line.last_name, daughter: line.first_name}"
1271,Penelopa,Libna,1,"Libna,Libna,Libna",2,"{spouse: line.last_name, daughter: line.first_name}"
1272,Farrah,Edison,1,"Edison,Edison,Edison",0,"{spouse: line.last_name, daughter: line.first_name}"
1273,Belva,Ariella,0,"Ariella,Ariella,Ariella",0,"{spouse: line.last_name, daughter: line.first_name}"
1274,Lexine,Westphal,0,"Westphal,Westphal,Westphal",1,"{spouse: line.last_name, daughter: line.first_name}"
1275,Philis,Wadell,1,"Wadell,Wadell,Wadell",2,"{spouse: line.last_name, daughter: line.first_name}"
1276,Ashlee,Si,0,"Si,Si,Si",1,"{spouse: line.last_name, daughter: line.first_name}"
1277,Vonny,Naor,1,"Naor,Naor,Naor",0,"{spouse: line.last_name, daughter: line.first_name}"
1278,Teriann,Mitzi,0,"Mitzi,Mitzi,Mitzi",3,"{spouse: line.last_name, daughter: line.first_name}"
1279,Wileen,Atcliffe,1,"Atcliffe,Atcliffe,Atcliffe",1,"{spouse: line.last_name, daughter: line.first_name}"
1280,Monika,Gino,0,"Gino,Gino,Gino",1,"{spouse: line.last_name, daughter: line.first_name}"
1281,Kirstin,Johanna,1,"Johanna,Johanna,Johanna",3,"{spouse: line.last_name, daughter: line.first_name}"
1282,Lanna,Rad,0,"Rad,Rad,Rad",1,"{spouse: line.last_name, daughter: line.first_name}"
1283,Feliza,Waldron,0,"Waldron,Waldron,Waldron",1,"{spouse: line.last_name, daughter: line.first_name}"
1284,Yolane,Han,1,"Han,Han,Han",3,"{spouse: line.last_name, daughter: line.first_name}"
1285,Kylynn,Gillan,1,"Gillan,Gillan,Gillan",1,"{spouse: line.last_name, daughter: line.first_name}"
1286,Abbie,Sabella,0,"Sabella,Sabella,Sabella",3,"{spouse: line.last_name, daughter: line.first_name}"
1287,Nataline,Valoniah,0,"Valoniah,Valoniah,Valoniah",3,"{spouse: line.last_name, daughter: line.first_name}"
1288,Rayna,Urania,1,"Urania,Urania,Urania",2,"{spouse: line.last_name, daughter: line.first_name}"
1289,Dyann,Bivins,1,"Bivins,Bivins,Bivins",0,"{spouse: line.last_name, daughter: line.first_name}"
1290,Katharina,Friede,1,"Friede,Friede,Friede",3,"{spouse: line.last_name, daughter: line.first_name}"
1291,Hayley,Lauraine,0,"Lauraine,Lauraine,Lauraine",3,"{spouse: line.last_name, daughter: line.first_name}"
1292,Tamqrah,Briney,1,"Briney,Briney,Briney",2,"{spouse: line.last_name, daughter: line.first_name}"
1293,Kathi,Sasnett,0,"Sasnett,Sasnett,Sasnett",2,"{spouse: line.last_name, daughter: line.first_name}"
1294,Dagmar,Justinn,1,"Justinn,Justinn,Justinn",1,"{spouse: line.last_name, daughter: line.first_name}"
1295,Aaren,Raimondo,1,"Raimondo,Raimondo,Raimondo",0,"{spouse: line.last_name, daughter: line.first_name}"
1296,Jenda,Buttaro,1,"Buttaro,Buttaro,Buttaro",3,"{spouse: line.last_name, daughter: line.first_name}"
1297,Kirstin,Edvard,0,"Edvard,Edvard,Edvard",0,"{spouse: line.last_name, daughter: line.first_name}"
1298,Vevay,Standing,1,"Standing,Standing,Standing",3,"{spouse: line.last_name, daughter: line.first_name}"
1299,Jaime,Aida,1,"Aida,Aida,Aida",0,"{spouse: line.last_name, daughter: line.first_name}"
1300,Fidelia,Christal,0,"Christal,Christal,Christal",1,"{spouse: line.last_name, daughter: line.first_name}"
1301,Ruthe,Giff,0,"Giff,Giff,Giff",3,"{spouse: line.last_name, daughter: line.first_name}"
1302,Jobi,Tyson,1,"Tyson,Tyson,Tyson",0,"{spouse: line.last_name, daughter: line.first_name}"
1303,Fernande,Holtz,0,"Holtz,Holtz,Holtz",0,"{spouse: line.last_name, daughter: line.first_name}"
1304,Kathy,Margret,1,"Margret,Margret,Margret",2,"{spouse: line.last_name, daughter: line.first_name}"
1305,Laurene,Ries,1,"Ries,Ries,Ries",2,"{spouse: line.last_name, daughter: line.first_name}"
1306,Mara,Boehike,1,"Boehike,Boehike,Boehike",3,"{spouse: line.last_name, daughter: line.first_name}"
1307,Gusty,Stacy,0,"Stacy,Stacy,Stacy",0,"{spouse: line.last_name, daughter: line.first_name}"
1308,Rosaline,Weide,0,"Weide,Weide,Weide",0,"{spouse: line.last_name, daughter: line.first_name}"
1309,Korrie,Laverne,0,"Laverne,Laverne,Laverne",3,"{spouse: line.last_name, daughter: line.first_name}"
1310,Imojean,Arathorn,1,"Arathorn,Arathorn,Arathorn",0,"{spouse: line.last_name, daughter: line.first_name}"
1311,Cathyleen,Sasnett,1,"Sasnett,Sasnett,Sasnett",3,"{spouse: line.last_name, daughter: line.first_name}"
1312,Neila,Edvard,0,"Edvard,Edvard,Edvard",0,"{spouse: line.last_name, daughter: line.first_name}"
1313,Lory,Colp,0,"Colp,Colp,Colp",3,"{spouse: line.last_name, daughter: line.first_name}"
1314,Babita,Margarete,0,"Margarete,Margarete,Margarete",1,"{spouse: line.last_name, daughter: line.first_name}"
1315,Ekaterina,Tannie,1,"Tannie,Tannie,Tannie",3,"{spouse: line.last_name, daughter: line.first_name}"
1316,Cam,Firmin,0,"Firmin,Firmin,Firmin",0,"{spouse: line.last_name, daughter: line.first_name}"
1317,Kylynn,Zeeba,0,"Zeeba,Zeeba,Zeeba",3,"{spouse: line.last_name, daughter: line.first_name}"
1318,Jemie,Dannye,0,"Dannye,Dannye,Dannye",0,"{spouse: line.last_name, daughter: line.first_name}"
1319,Yolane,Catie,0,"Catie,Catie,Catie",1,"{spouse: line.last_name, daughter: line.first_name}"
1320,Rosene,Seligman,0,"Seligman,Seligman,Seligman",2,"{spouse: line.last_name, daughter: line.first_name}"
1321,Cherilyn,Morrill,1,"Morrill,Morrill,Morrill",1,"{spouse: line.last_name, daughter: line.first_name}"
1322,Kial,Georgy,0,"Georgy,Georgy,Georgy",0,"{spouse: line.last_name, daughter: line.first_name}"
1323,Lila,Hurley,0,"Hurley,Hurley,Hurley",1,"{spouse: line.last_name, daughter: line.first_name}"
1324,Caressa,Dahlia,1,"Dahlia,Dahlia,Dahlia",3,"{spouse: line.last_name, daughter: line.first_name}"
1325,Lolita,Argus,1,"Argus,Argus,Argus",1,"{spouse: line.last_name, daughter: line.first_name}"
1326,Lucille,Faust,0,"Faust,Faust,Faust",2,"{spouse: line.last_name, daughter: line.first_name}"
1327,Maisey,Hieronymus,1,"Hieronymus,Hieronymus,Hieronymus",3,"{spouse: line.last_name, daughter: line.first_name}"
1328,Nessie,Karylin,1,"Karylin,Karylin,Karylin",3,"{spouse: line.last_name, daughter: line.first_name}"
1329,Aimil,Toffic,0,"Toffic,Toffic,Toffic",3,"{spouse: line.last_name, daughter: line.first_name}"
1330,Edee,Goth,0,"Goth,Goth,Goth",2,"{spouse: line.last_name, daughter: line.first_name}"
1331,Alyda,Chinua,0,"Chinua,Chinua,Chinua",3,"{spouse: line.last_name, daughter: line.first_name}"
1332,Berget,Newell,0,"Newell,Newell,Newell",2,"{spouse: line.last_name, daughter: line.first_name}"
1333,Peri,Clywd,0,"Clywd,Clywd,Clywd",1,"{spouse: line.last_name, daughter: line.first_name}"
1334,Flory,Laverne,1,"Laverne,Laverne,Laverne",3,"{spouse: line.last_name, daughter: line.first_name}"
1335,Tera,Zina,0,"Zina,Zina,Zina",0,"{spouse: line.last_name, daughter: line.first_name}"
1336,Barbi,Leopold,1,"Leopold,Leopold,Leopold",3,"{spouse: line.last_name, daughter: line.first_name}"
1337,Collen,Lubin,0,"Lubin,Lubin,Lubin",0,"{spouse: line.last_name, daughter: line.first_name}"
1338,Gianina,Wooster,1,"Wooster,Wooster,Wooster",3,"{spouse: line.last_name, daughter: line.first_name}"
1339,Christy,Pandolfi,1,"Pandolfi,Pandolfi,Pandolfi",1,"{spouse: line.last_name, daughter: line.first_name}"
1340,Catrina,Wittie,1,"Wittie,Wittie,Wittie",3,"{spouse: line.last_name, daughter: line.first_name}"
1341,Annabela,Chobot,0,"Chobot,Chobot,Chobot",1,"{spouse: line.last_name, daughter: line.first_name}"
1342,Shirlee,Mata,1,"Mata,Mata,Mata",0,"{spouse: line.last_name, daughter: line.first_name}"
1343,Elmira,Craggie,0,"Craggie,Craggie,Craggie",2,"{spouse: line.last_name, daughter: line.first_name}"
1344,Annecorinne,Halla,1,"Halla,Halla,Halla",2,"{spouse: line.last_name, daughter: line.first_name}"
1345,Clementine,Emerson,0,"Emerson,Emerson,Emerson",0,"{spouse: line.last_name, daughter: line.first_name}"
1346,Gabi,Rad,1,"Rad,Rad,Rad",2,"{spouse: line.last_name, daughter: line.first_name}"
1347,Alejandra,Saint,0,"Saint,Saint,Saint",3,"{spouse: line.last_name, daughter: line.first_name}"
1348,Leanna,Freddi,0,"Freddi,Freddi,Freddi",2,"{spouse: line.last_name, daughter: line.first_name}"
1349,Kate,Roche,1,"Roche,Roche,Roche",0,"{spouse: line.last_name, daughter: line.first_name}"
1350,Amii,Merell,1,"Merell,Merell,Merell",0,"{spouse: line.last_name, daughter: line.first_name}"
